fname,iD,length,label
audiodata/wav/hirundo_rustica/hirundo_rustica_367332.wav,367332,20,10
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_467281.wav,467281,84,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_57217.wav,57217,35,8
audiodata/wav/columba_palumbus/columba_palumbus_42431.wav,42431,20,11
audiodata/wav/fringilla_coelebs/fringilla_coelebs_239852.wav,239852,35,7
audiodata/wav/columba_palumbus/columba_palumbus_30616.wav,30616,30,11
audiodata/wav/turdus_merula/turdus_merula_34035.wav,34035,55,12
audiodata/wav/regulus_regulus/regulus_regulus_384573.wav,384573,95,2
audiodata/wav/passer_domesticus/passer_domesticus_475444.wav,475444,41,9
audiodata/wav/fringilla_coelebs/fringilla_coelebs_478552.wav,478552,46,7
audiodata/wav/parus_major/parus_major_72579.wav,72579,60,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_469807.wav,469807,53,4
audiodata/wav/turdus_merula/turdus_merula_445483.wav,445483,40,12
audiodata/wav/columba_palumbus/columba_palumbus_312644.wav,312644,35,11
audiodata/wav/passer_domesticus/passer_domesticus_292030.wav,292030,30,9
audiodata/wav/parus_major/parus_major_461644.wav,461644,30,6
audiodata/wav/passer_domesticus/passer_domesticus_471520.wav,471520,52,9
audiodata/wav/columba_palumbus/columba_palumbus_213347.wav,213347,39,11
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_535729.wav,535729,87,0
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_552152.wav,552152,67,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_380431.wav,380431,96,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_480526.wav,480526,10,4
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_475461.wav,475461,94,3
audiodata/wav/hirundo_rustica/hirundo_rustica_317542.wav,317542,46,10
audiodata/wav/parus_major/parus_major_357584.wav,357584,57,6
audiodata/wav/parus_major/parus_major_281635.wav,281635,41,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_550223.wav,550223,36,4
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_384249.wav,384249,80,3
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_197289.wav,197289,21,0
audiodata/wav/fringilla_coelebs/fringilla_coelebs_30118.wav,30118,28,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_387374.wav,387374,36,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_304949.wav,304949,99,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_440101.wav,440101,45,8
audiodata/wav/turdus_merula/turdus_merula_314257.wav,314257,49,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_282444.wav,282444,34,7
audiodata/wav/regulus_regulus/regulus_regulus_133391.wav,133391,52,2
audiodata/wav/erithacus_rubecula/erithacus_rubecula_391458.wav,391458,73,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308123.wav,308123,60,7
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_99077.wav,99077,43,0
audiodata/wav/turdus_merula/turdus_merula_445490.wav,445490,86,12
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_148428.wav,148428,37,3
audiodata/wav/hirundo_rustica/hirundo_rustica_213364.wav,213364,63,10
audiodata/wav/erithacus_rubecula/erithacus_rubecula_129479.wav,129479,90,8
audiodata/wav/passer_domesticus/passer_domesticus_535725.wav,535725,27,9
audiodata/wav/parus_major/parus_major_170310.wav,170310,55,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_320025.wav,320025,53,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_233139.wav,233139,34,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_441305.wav,441305,59,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_130950.wav,130950,58,4
audiodata/wav/regulus_regulus/regulus_regulus_368050.wav,368050,70,2
audiodata/wav/hirundo_rustica/hirundo_rustica_225377.wav,225377,63,10
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_132483.wav,132483,67,3
audiodata/wav/columba_palumbus/columba_palumbus_313234.wav,313234,23,11
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_295916.wav,295916,59,0
audiodata/wav/fringilla_coelebs/fringilla_coelebs_145178.wav,145178,64,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_390068.wav,390068,44,8
audiodata/wav/turdus_merula/turdus_merula_315147.wav,315147,11,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_148582.wav,148582,45,8
audiodata/wav/parus_major/parus_major_99986.wav,99986,50,6
audiodata/wav/passer_domesticus/passer_domesticus_127677.wav,127677,50,9
audiodata/wav/regulus_regulus/regulus_regulus_326952.wav,326952,98,2
audiodata/wav/parus_major/parus_major_246759.wav,246759,86,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_446925.wav,446925,49,5
audiodata/wav/fringilla_coelebs/fringilla_coelebs_109847.wav,109847,34,7
audiodata/wav/parus_major/parus_major_542685.wav,542685,85,6
audiodata/wav/passer_domesticus/passer_domesticus_410548.wav,410548,28,9
audiodata/wav/parus_major/parus_major_170425.wav,170425,48,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_133819.wav,133819,33,3
audiodata/wav/turdus_merula/turdus_merula_253278.wav,253278,59,12
audiodata/wav/carduelis_carduelis/carduelis_carduelis_411966.wav,411966,44,5
audiodata/wav/passer_domesticus/passer_domesticus_99499.wav,99499,14,9
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_397239.wav,397239,92,4
audiodata/wav/turdus_merula/turdus_merula_168372.wav,168372,50,12
audiodata/wav/parus_major/parus_major_307908.wav,307908,82,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_459574.wav,459574,44,3
audiodata/wav/fringilla_coelebs/fringilla_coelebs_485643.wav,485643,15,7
audiodata/wav/carduelis_carduelis/carduelis_carduelis_446926.wav,446926,54,5
audiodata/wav/passer_domesticus/passer_domesticus_116041.wav,116041,39,9
audiodata/wav/fringilla_coelebs/fringilla_coelebs_141193.wav,141193,59,7
audiodata/wav/regulus_regulus/regulus_regulus_309160.wav,309160,35,2
audiodata/wav/carduelis_carduelis/carduelis_carduelis_151205.wav,151205,68,5
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_544275.wav,544275,68,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_461625.wav,461625,21,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_528431.wav,528431,67,7
audiodata/wav/linaria_cannabina/linaria_cannabina_247460.wav,247460,62,1
audiodata/wav/carduelis_carduelis/carduelis_carduelis_459907.wav,459907,30,5
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_462619.wav,462619,82,4
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_129185.wav,129185,26,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_301970.wav,301970,58,3
audiodata/wav/regulus_regulus/regulus_regulus_462314.wav,462314,43,2
audiodata/wav/turdus_merula/turdus_merula_92373.wav,92373,46,12
audiodata/wav/parus_major/parus_major_162220.wav,162220,30,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_407126.wav,407126,45,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_247028.wav,247028,34,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_198106.wav,198106,33,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_524866.wav,524866,20,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_309808.wav,309808,19,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_211648.wav,211648,42,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_29753.wav,29753,90,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_120346.wav,120346,45,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_465460.wav,465460,18,7
audiodata/wav/parus_major/parus_major_539657.wav,539657,62,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_127440.wav,127440,41,5
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_125793.wav,125793,70,3
audiodata/wav/regulus_regulus/regulus_regulus_208741.wav,208741,47,2
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_377550.wav,377550,61,4
audiodata/wav/carduelis_carduelis/carduelis_carduelis_422073.wav,422073,57,5
audiodata/wav/hirundo_rustica/hirundo_rustica_130260.wav,130260,38,10
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_124635.wav,124635,68,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_310288.wav,310288,53,4
audiodata/wav/turdus_merula/turdus_merula_254659.wav,254659,34,12
audiodata/wav/linaria_cannabina/linaria_cannabina_270313.wav,270313,29,1
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_241904.wav,241904,23,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_143099.wav,143099,93,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_464268.wav,464268,77,4
audiodata/wav/parus_major/parus_major_167095.wav,167095,99,6
audiodata/wav/regulus_regulus/regulus_regulus_528255.wav,528255,84,2
audiodata/wav/erithacus_rubecula/erithacus_rubecula_240918.wav,240918,45,8
audiodata/wav/regulus_regulus/regulus_regulus_342599.wav,342599,24,2
audiodata/wav/fringilla_coelebs/fringilla_coelebs_204837.wav,204837,30,7
audiodata/wav/turdus_merula/turdus_merula_364060.wav,364060,71,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_278175.wav,278175,53,7
audiodata/wav/parus_major/parus_major_320004.wav,320004,13,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_304438.wav,304438,89,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_253622.wav,253622,42,4
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_527723.wav,527723,36,0
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_145177.wav,145177,84,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_103405.wav,103405,48,8
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_167188.wav,167188,71,3
audiodata/wav/passer_domesticus/passer_domesticus_369746.wav,369746,33,9
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_74893.wav,74893,66,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_246021.wav,246021,93,4
audiodata/wav/parus_major/parus_major_405778.wav,405778,83,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_333115.wav,333115,44,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_130560.wav,130560,28,4
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_522586.wav,522586,86,3
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_80722.wav,80722,60,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_438944.wav,438944,81,7
audiodata/wav/parus_major/parus_major_534704.wav,534704,85,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_356087.wav,356087,39,7
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_158884.wav,158884,54,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_79026.wav,79026,23,3
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_383674.wav,383674,36,0
audiodata/wav/parus_major/parus_major_247883.wav,247883,21,6
audiodata/wav/turdus_merula/turdus_merula_243551.wav,243551,21,12
audiodata/wav/turdus_merula/turdus_merula_532140.wav,532140,77,12
audiodata/wav/parus_major/parus_major_127479.wav,127479,48,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_362170.wav,362170,44,4
audiodata/wav/regulus_regulus/regulus_regulus_537817.wav,537817,37,2
audiodata/wav/fringilla_coelebs/fringilla_coelebs_459317.wav,459317,28,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_316415.wav,316415,38,7
audiodata/wav/turdus_merula/turdus_merula_467743.wav,467743,39,12
audiodata/wav/turdus_merula/turdus_merula_77091.wav,77091,61,12
audiodata/wav/parus_major/parus_major_132116.wav,132116,20,6
audiodata/wav/parus_major/parus_major_182227.wav,182227,66,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_338184.wav,338184,27,7
audiodata/wav/parus_major/parus_major_171357.wav,171357,24,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_252376.wav,252376,72,5
audiodata/wav/parus_major/parus_major_411421.wav,411421,48,6
audiodata/wav/carduelis_carduelis/carduelis_carduelis_405944.wav,405944,57,5
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_98684.wav,98684,93,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_363755.wav,363755,30,7
audiodata/wav/regulus_regulus/regulus_regulus_181295.wav,181295,54,2
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_480519.wav,480519,10,4
audiodata/wav/turdus_merula/turdus_merula_361079.wav,361079,97,12
audiodata/wav/carduelis_carduelis/carduelis_carduelis_551228.wav,551228,95,5
audiodata/wav/parus_major/parus_major_78964.wav,78964,42,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_359146.wav,359146,43,7
audiodata/wav/regulus_regulus/regulus_regulus_341479.wav,341479,14,2
audiodata/wav/fringilla_coelebs/fringilla_coelebs_472082.wav,472082,41,7
audiodata/wav/turdus_merula/turdus_merula_324036.wav,324036,99,12
audiodata/wav/parus_major/parus_major_168434.wav,168434,29,6
audiodata/wav/parus_major/parus_major_406287.wav,406287,26,6
audiodata/wav/turdus_merula/turdus_merula_252559.wav,252559,19,12
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_363728.wav,363728,92,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_492471.wav,492471,97,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_437713.wav,437713,91,8
audiodata/wav/parus_major/parus_major_35325.wav,35325,18,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_311745.wav,311745,52,7
audiodata/wav/turdus_merula/turdus_merula_487961.wav,487961,20,12
audiodata/wav/regulus_regulus/regulus_regulus_106846.wav,106846,80,2
audiodata/wav/parus_major/parus_major_314082.wav,314082,40,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_316397.wav,316397,39,7
audiodata/wav/linaria_cannabina/linaria_cannabina_79056.wav,79056,69,1
audiodata/wav/turdus_merula/turdus_merula_193406.wav,193406,51,12
audiodata/wav/hirundo_rustica/hirundo_rustica_254203.wav,254203,62,10
audiodata/wav/turdus_merula/turdus_merula_132354.wav,132354,55,12
audiodata/wav/parus_major/parus_major_286770.wav,286770,64,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_455327.wav,455327,24,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_403598.wav,403598,64,3
audiodata/wav/parus_major/parus_major_214379.wav,214379,25,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_28209.wav,28209,14,3
audiodata/wav/fringilla_coelebs/fringilla_coelebs_164173.wav,164173,12,7
audiodata/wav/carduelis_carduelis/carduelis_carduelis_108004.wav,108004,17,5
audiodata/wav/erithacus_rubecula/erithacus_rubecula_507779.wav,507779,67,8
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_156484.wav,156484,63,3
audiodata/wav/erithacus_rubecula/erithacus_rubecula_327958.wav,327958,75,8
audiodata/wav/turdus_merula/turdus_merula_33168.wav,33168,48,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_446933.wav,446933,20,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_299405.wav,299405,88,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_384363.wav,384363,39,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_235705.wav,235705,90,8
audiodata/wav/linaria_cannabina/linaria_cannabina_464914.wav,464914,64,1
audiodata/wav/erithacus_rubecula/erithacus_rubecula_351060.wav,351060,97,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_464005.wav,464005,73,4
audiodata/wav/parus_major/parus_major_314373.wav,314373,11,6
audiodata/wav/hirundo_rustica/hirundo_rustica_252931.wav,252931,16,10
audiodata/wav/linaria_cannabina/linaria_cannabina_477825.wav,477825,64,1
audiodata/wav/columba_palumbus/columba_palumbus_381954.wav,381954,17,11
audiodata/wav/turdus_merula/turdus_merula_474233.wav,474233,17,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_217585.wav,217585,30,7
audiodata/wav/columba_palumbus/columba_palumbus_169494.wav,169494,21,11
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_324707.wav,324707,32,4
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_353649.wav,353649,44,3
audiodata/wav/hirundo_rustica/hirundo_rustica_288339.wav,288339,21,10
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_121964.wav,121964,64,4
audiodata/wav/carduelis_carduelis/carduelis_carduelis_383499.wav,383499,93,5
audiodata/wav/fringilla_coelebs/fringilla_coelebs_196504.wav,196504,89,7
audiodata/wav/linaria_cannabina/linaria_cannabina_377942.wav,377942,14,1
audiodata/wav/linaria_cannabina/linaria_cannabina_31720.wav,31720,24,1
audiodata/wav/turdus_merula/turdus_merula_245765.wav,245765,22,12
audiodata/wav/parus_major/parus_major_170010.wav,170010,40,6
audiodata/wav/turdus_merula/turdus_merula_363311.wav,363311,70,12
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_536839.wav,536839,63,4
audiodata/wav/turdus_merula/turdus_merula_484008.wav,484008,60,12
audiodata/wav/parus_major/parus_major_170627.wav,170627,38,6
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_522390.wav,522390,38,3
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_146064.wav,146064,49,3
audiodata/wav/parus_major/parus_major_129182.wav,129182,61,6
audiodata/wav/erithacus_rubecula/erithacus_rubecula_133862.wav,133862,76,8
audiodata/wav/parus_major/parus_major_417968.wav,417968,57,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_35840.wav,35840,60,7
audiodata/wav/parus_major/parus_major_362930.wav,362930,57,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_374744.wav,374744,37,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_281751.wav,281751,10,7
audiodata/wav/carduelis_carduelis/carduelis_carduelis_41063.wav,41063,39,5
audiodata/wav/turdus_merula/turdus_merula_473918.wav,473918,57,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_382639.wav,382639,49,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_179747.wav,179747,71,7
audiodata/wav/parus_major/parus_major_212215.wav,212215,89,6
audiodata/wav/passer_domesticus/passer_domesticus_175613.wav,175613,20,9
audiodata/wav/carduelis_carduelis/carduelis_carduelis_461858.wav,461858,46,5
audiodata/wav/erithacus_rubecula/erithacus_rubecula_351118.wav,351118,41,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_133160.wav,133160,47,4
audiodata/wav/parus_major/parus_major_133965.wav,133965,49,6
audiodata/wav/linaria_cannabina/linaria_cannabina_433269.wav,433269,17,1
audiodata/wav/parus_major/parus_major_546489.wav,546489,68,6
audiodata/wav/turdus_merula/turdus_merula_377839.wav,377839,96,12
audiodata/wav/parus_major/parus_major_465014.wav,465014,94,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_207135.wav,207135,64,7
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_160398.wav,160398,48,0
audiodata/wav/linaria_cannabina/linaria_cannabina_383268.wav,383268,19,1
audiodata/wav/parus_major/parus_major_545823.wav,545823,90,6
audiodata/wav/parus_major/parus_major_215363.wav,215363,91,6
audiodata/wav/parus_major/parus_major_517566.wav,517566,26,6
audiodata/wav/hirundo_rustica/hirundo_rustica_361810.wav,361810,20,10
audiodata/wav/fringilla_coelebs/fringilla_coelebs_268102.wav,268102,39,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_467822.wav,467822,60,4
audiodata/wav/passer_domesticus/passer_domesticus_324458.wav,324458,25,9
audiodata/wav/hirundo_rustica/hirundo_rustica_361812.wav,361812,92,10
audiodata/wav/regulus_regulus/regulus_regulus_78958.wav,78958,34,2
audiodata/wav/parus_major/parus_major_262821.wav,262821,40,6
audiodata/wav/regulus_regulus/regulus_regulus_475114.wav,475114,26,2
audiodata/wav/fringilla_coelebs/fringilla_coelebs_256794.wav,256794,15,7
audiodata/wav/regulus_regulus/regulus_regulus_177166.wav,177166,81,2
audiodata/wav/fringilla_coelebs/fringilla_coelebs_101283.wav,101283,52,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_79054.wav,79054,80,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_481395.wav,481395,63,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_49820.wav,49820,37,8
audiodata/wav/carduelis_carduelis/carduelis_carduelis_362605.wav,362605,43,5
audiodata/wav/erithacus_rubecula/erithacus_rubecula_270388.wav,270388,57,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_133305.wav,133305,20,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_31255.wav,31255,43,8
audiodata/wav/turdus_merula/turdus_merula_448674.wav,448674,91,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_387823.wav,387823,34,8
audiodata/wav/parus_major/parus_major_411043.wav,411043,80,6
audiodata/wav/hirundo_rustica/hirundo_rustica_39896.wav,39896,29,10
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_97737.wav,97737,22,4
audiodata/wav/hirundo_rustica/hirundo_rustica_25649.wav,25649,18,10
audiodata/wav/fringilla_coelebs/fringilla_coelebs_243951.wav,243951,72,7
audiodata/wav/erithacus_rubecula/erithacus_rubecula_25639.wav,25639,59,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_128972.wav,128972,49,4
audiodata/wav/turdus_merula/turdus_merula_310877.wav,310877,99,12
audiodata/wav/columba_palumbus/columba_palumbus_184137.wav,184137,27,11
audiodata/wav/turdus_merula/turdus_merula_297839.wav,297839,92,12
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_361452.wav,361452,28,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_384580.wav,384580,42,7
audiodata/wav/carduelis_carduelis/carduelis_carduelis_298522.wav,298522,72,5
audiodata/wav/turdus_merula/turdus_merula_216174.wav,216174,45,12
audiodata/wav/erithacus_rubecula/erithacus_rubecula_210421.wav,210421,99,8
audiodata/wav/carduelis_carduelis/carduelis_carduelis_446108.wav,446108,53,5
audiodata/wav/regulus_regulus/regulus_regulus_285755.wav,285755,46,2
audiodata/wav/parus_major/parus_major_53725.wav,53725,18,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_123500.wav,123500,42,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_334343.wav,334343,22,4
audiodata/wav/linaria_cannabina/linaria_cannabina_470637.wav,470637,46,1
audiodata/wav/turdus_merula/turdus_merula_437716.wav,437716,84,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_373483.wav,373483,11,7
audiodata/wav/carduelis_carduelis/carduelis_carduelis_374974.wav,374974,38,5
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_465548.wav,465548,73,0
audiodata/wav/sturnus_vulgaris/sturnus_vulgaris_409373.wav,409373,43,0
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_207418.wav,207418,67,3
audiodata/wav/erithacus_rubecula/erithacus_rubecula_350221.wav,350221,42,8
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_420379.wav,420379,81,4
audiodata/wav/turdus_merula/turdus_merula_148721.wav,148721,71,12
audiodata/wav/fringilla_coelebs/fringilla_coelebs_411761.wav,411761,77,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_199963.wav,199963,40,4
audiodata/wav/passer_domesticus/passer_domesticus_145522.wav,145522,17,9
audiodata/wav/parus_major/parus_major_459031.wav,459031,97,6
audiodata/wav/parus_major/parus_major_538436.wav,538436,36,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_133961.wav,133961,35,4
audiodata/wav/erithacus_rubecula/erithacus_rubecula_398575.wav,398575,29,8
audiodata/wav/fringilla_coelebs/fringilla_coelebs_167104.wav,167104,53,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_373861.wav,373861,95,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_246205.wav,246205,26,7
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_481788.wav,481788,40,4
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_362865.wav,362865,58,4
audiodata/wav/parus_major/parus_major_131244.wav,131244,34,6
audiodata/wav/fringilla_coelebs/fringilla_coelebs_364852.wav,364852,63,7
audiodata/wav/parus_major/parus_major_365620.wav,365620,20,6
audiodata/wav/turdus_merula/turdus_merula_47994.wav,47994,65,12
audiodata/wav/regulus_regulus/regulus_regulus_365410.wav,365410,64,2
audiodata/wav/parus_major/parus_major_437554.wav,437554,17,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_191340.wav,191340,38,4
audiodata/wav/parus_major/parus_major_118576.wav,118576,30,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_366347.wav,366347,62,4
audiodata/wav/regulus_regulus/regulus_regulus_365669.wav,365669,70,2
audiodata/wav/erithacus_rubecula/erithacus_rubecula_96848.wav,96848,91,8
audiodata/wav/erithacus_rubecula/erithacus_rubecula_193419.wav,193419,40,8
audiodata/wav/passer_domesticus/passer_domesticus_542231.wav,542231,17,9
audiodata/wav/regulus_regulus/regulus_regulus_385867.wav,385867,25,2
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_97445.wav,97445,12,4
audiodata/wav/carduelis_carduelis/carduelis_carduelis_462856.wav,462856,23,5
audiodata/wav/carduelis_carduelis/carduelis_carduelis_78241.wav,78241,63,5
audiodata/wav/parus_major/parus_major_72537.wav,72537,16,6
audiodata/wav/columba_palumbus/columba_palumbus_343133.wav,343133,27,11
audiodata/wav/columba_palumbus/columba_palumbus_536577.wav,536577,13,11
audiodata/wav/parus_major/parus_major_98686.wav,98686,76,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_313367.wav,313367,47,4
audiodata/wav/linaria_cannabina/linaria_cannabina_500322.wav,500322,74,1
audiodata/wav/turdus_merula/turdus_merula_133967.wav,133967,97,12
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_237136.wav,237136,76,4
audiodata/wav/turdus_merula/turdus_merula_387455.wav,387455,66,12
audiodata/wav/regulus_regulus/regulus_regulus_330335.wav,330335,28,2
audiodata/wav/cyanistes_caeruleus/cyanistes_caeruleus_405169.wav,405169,40,3
audiodata/wav/erithacus_rubecula/erithacus_rubecula_377470.wav,377470,50,8
audiodata/wav/parus_major/parus_major_546910.wav,546910,30,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_397238.wav,397238,25,4
audiodata/wav/regulus_regulus/regulus_regulus_213447.wav,213447,65,2
audiodata/wav/parus_major/parus_major_479032.wav,479032,61,6
audiodata/wav/phylloscopus_collybita/phylloscopus_collybita_31648.wav,31648,29,4
audiodata/wav/fringilla_coelebs/fringilla_coelebs_546700.wav,546700,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_278142.wav,278142,33,7
audiodata/wav/linaria_cannabina/linaria_cannabina_32832.wav,32832,40,1
audiodata/wav/turdus_merula/turdus_merula_193405.wav,193405,16,12
audiodata/wav/regulus_regulus/regulus_regulus_84079.wav,84079,63,2
audiodata/wav/fringilla_coelebs/fringilla_coelebs_315382.wav,315382,55,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_512401.wav,512401,59,7
audiodata/wav/passer_domesticus/passer_domesticus_380687.wav,380687,22,9
audiodata/wav/fringilla_coelebs/fringilla_coelebs_494890.wav,494890,77,7
