fname,iD,length,label
audiodata/wav/fringilla_coelebs/fringilla_coelebs_310469.wav,310469,82,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_310392.wav,310392,96,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_310175.wav,310175,47,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_310174.wav,310174,67,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_310173.wav,310173,19,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_310150.wav,310150,98,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_310149.wav,310149,57,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_309111.wav,309111,52,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308134.wav,308134,30,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308131.wav,308131,80,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308127.wav,308127,72,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308123.wav,308123,60,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308120.wav,308120,76,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308115.wav,308115,34,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308110.wav,308110,40,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308106.wav,308106,27,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308103.wav,308103,37,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308006.wav,308006,27,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_308004.wav,308004,63,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_306040.wav,306040,65,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_303386.wav,303386,64,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_299899.wav,299899,48,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_293026.wav,293026,52,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_292575.wav,292575,63,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_287122.wav,287122,46,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_283596.wav,283596,68,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_281754.wav,281754,45,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_281753.wav,281753,77,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_281752.wav,281752,59,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_281751.wav,281751,10,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_281750.wav,281750,25,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_281749.wav,281749,74,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_281748.wav,281748,48,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_281747.wav,281747,32,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_281746.wav,281746,34,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_280855.wav,280855,53,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_279061.wav,279061,36,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_278570.wav,278570,28,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_278142.wav,278142,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_270411.wav,270411,42,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_269283.wav,269283,55,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_268175.wav,268175,12,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_268102.wav,268102,39,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_266286.wav,266286,56,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_265255.wav,265255,58,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_263258.wav,263258,54,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_263256.wav,263256,73,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_263221.wav,263221,61,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_262787.wav,262787,59,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_261488.wav,261488,84,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_261485.wav,261485,41,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_261471.wav,261471,35,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_261441.wav,261441,10,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_257178.wav,257178,93,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_257162.wav,257162,56,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_256839.wav,256839,15,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_256828.wav,256828,55,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_256798.wav,256798,30,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_256797.wav,256797,19,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_256025.wav,256025,26,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_255391.wav,255391,86,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_254944.wav,254944,40,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_253478.wav,253478,64,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_252656.wav,252656,25,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_251954.wav,251954,66,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_249290.wav,249290,27,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_247639.wav,247639,53,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_247490.wav,247490,60,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_243952.wav,243952,13,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_243951.wav,243951,72,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_243499.wav,243499,50,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_241783.wav,241783,56,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_241433.wav,241433,83,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_241142.wav,241142,95,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_240841.wav,240841,59,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_240826.wav,240826,24,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_240824.wav,240824,56,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_240798.wav,240798,14,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_239853.wav,239853,47,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_239852.wav,239852,35,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_237329.wav,237329,31,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_237287.wav,237287,48,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_237206.wav,237206,45,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_236816.wav,236816,32,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_236612.wav,236612,15,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_236448.wav,236448,48,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_235418.wav,235418,40,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_234918.wav,234918,69,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_232851.wav,232851,21,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_216970.wav,216970,25,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_216163.wav,216163,16,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_216160.wav,216160,13,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_216159.wav,216159,38,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_214666.wav,214666,17,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_214060.wav,214060,19,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_213469.wav,213469,61,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_204837.wav,204837,30,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_204833.wav,204833,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_200787.wav,200787,13,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_196974.wav,196974,54,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_189890.wav,189890,84,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_187984.wav,187984,32,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_187902.wav,187902,92,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_187896.wav,187896,64,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_187855.wav,187855,86,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_187854.wav,187854,61,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_187212.wav,187212,38,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_187056.wav,187056,80,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_186179.wav,186179,98,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_185867.wav,185867,77,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_182929.wav,182929,25,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_181919.wav,181919,87,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_181529.wav,181529,42,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_180632.wav,180632,60,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_180069.wav,180069,39,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_180002.wav,180002,63,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_179748.wav,179748,35,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_177655.wav,177655,19,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_177432.wav,177432,76,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_177416.wav,177416,36,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_177412.wav,177412,57,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_177397.wav,177397,42,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_177396.wav,177396,71,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_177395.wav,177395,54,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_176961.wav,176961,67,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_176826.wav,176826,23,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_176211.wav,176211,36,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_176210.wav,176210,58,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_175845.wav,175845,20,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_174051.wav,174051,29,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_173488.wav,173488,46,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_170679.wav,170679,22,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_170176.wav,170176,22,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_169351.wav,169351,76,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_168175.wav,168175,67,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_168036.wav,168036,50,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_168024.wav,168024,42,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_167570.wav,167570,23,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_167104.wav,167104,53,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_164173.wav,164173,12,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_163192.wav,163192,69,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_161927.wav,161927,53,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_161519.wav,161519,53,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_155708.wav,155708,10,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_155587.wav,155587,29,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_152999.wav,152999,35,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_145236.wav,145236,79,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_145178.wav,145178,64,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_143973.wav,143973,42,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_142955.wav,142955,38,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_142505.wav,142505,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_140579.wav,140579,43,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_139519.wav,139519,21,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_139125.wav,139125,59,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_138840.wav,138840,59,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_137842.wav,137842,97,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_135370.wav,135370,49,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_134923.wav,134923,68,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_134638.wav,134638,20,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_134575.wav,134575,77,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_133830.wav,133830,67,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_133371.wav,133371,56,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_133309.wav,133309,27,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_133306.wav,133306,23,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_133305.wav,133305,20,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_132607.wav,132607,45,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_129659.wav,129659,35,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_128883.wav,128883,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_127441.wav,127441,11,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_127091.wav,127091,16,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_126779.wav,126779,42,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_125515.wav,125515,52,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_125221.wav,125221,11,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_125219.wav,125219,49,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_123517.wav,123517,59,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_123500.wav,123500,42,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_122549.wav,122549,13,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_122548.wav,122548,81,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_122546.wav,122546,39,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_122532.wav,122532,64,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_121575.wav,121575,28,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_120999.wav,120999,20,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_120412.wav,120412,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_120408.wav,120408,32,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_115399.wav,115399,47,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_114360.wav,114360,29,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_109941.wav,109941,13,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_109940.wav,109940,12,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_109885.wav,109885,32,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_108344.wav,108344,16,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_106771.wav,106771,73,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_105130.wav,105130,64,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_105124.wav,105124,69,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_105017.wav,105017,28,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_104481.wav,104481,21,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_104479.wav,104479,36,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_102015.wav,102015,46,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_101625.wav,101625,39,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_101283.wav,101283,52,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_98871.wav,98871,24,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_98465.wav,98465,46,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_98345.wav,98345,20,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_97784.wav,97784,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_97740.wav,97740,51,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_97407.wav,97407,52,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_97406.wav,97406,65,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_97114.wav,97114,81,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_97037.wav,97037,20,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_97036.wav,97036,56,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_96866.wav,96866,13,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_96502.wav,96502,28,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_95133.wav,95133,82,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_95130.wav,95130,63,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_95057.wav,95057,15,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_95056.wav,95056,31,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_90926.wav,90926,40,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_89960.wav,89960,48,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_87376.wav,87376,51,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_87375.wav,87375,93,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_84011.wav,84011,49,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_83613.wav,83613,27,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_80644.wav,80644,60,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_79649.wav,79649,92,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_76935.wav,76935,49,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_76890.wav,76890,50,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_76798.wav,76798,54,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_76476.wav,76476,35,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_75864.wav,75864,79,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_75655.wav,75655,78,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_75630.wav,75630,58,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_75093.wav,75093,67,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_72743.wav,72743,17,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_71688.wav,71688,66,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_67212.wav,67212,98,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_57273.wav,57273,15,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_56125.wav,56125,18,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_55086.wav,55086,31,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_48693.wav,48693,54,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_48692.wav,48692,37,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_47343.wav,47343,63,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_46317.wav,46317,21,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_45670.wav,45670,27,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_45368.wav,45368,40,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_42803.wav,42803,75,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_41708.wav,41708,24,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_39513.wav,39513,15,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_39456.wav,39456,11,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_39455.wav,39455,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_36602.wav,36602,51,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_36401.wav,36401,40,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_36201.wav,36201,29,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_35840.wav,35840,60,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_35601.wav,35601,31,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_35588.wav,35588,46,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_34128.wav,34128,40,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_34037.wav,34037,49,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_32008.wav,32008,20,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_30947.wav,30947,31,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_30118.wav,30118,28,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_29754.wav,29754,77,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_27602.wav,27602,41,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_26025.wav,26025,35,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_25645.wav,25645,26,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_25089.wav,25089,37,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_546700.wav,546700,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_544409.wav,544409,18,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_543792.wav,543792,68,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_543670.wav,543670,49,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_534100.wav,534100,81,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_533307.wav,533307,44,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_528247.wav,528247,67,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_528245.wav,528245,34,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_527747.wav,527747,84,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_519555.wav,519555,70,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_512871.wav,512871,13,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_511026.wav,511026,45,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_510993.wav,510993,32,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_505498.wav,505498,49,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_502364.wav,502364,34,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_499814.wav,499814,28,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_497750.wav,497750,43,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_495539.wav,495539,34,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_495315.wav,495315,45,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_494891.wav,494891,27,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_494890.wav,494890,77,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_490665.wav,490665,97,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_485645.wav,485645,14,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_485644.wav,485644,16,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_485643.wav,485643,15,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_484298.wav,484298,52,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_483980.wav,483980,15,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_483593.wav,483593,12,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_483398.wav,483398,83,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_482635.wav,482635,42,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_481408.wav,481408,26,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_481397.wav,481397,41,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_481396.wav,481396,43,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_481395.wav,481395,63,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_481064.wav,481064,26,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_480914.wav,480914,82,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_480913.wav,480913,43,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_480831.wav,480831,32,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_480768.wav,480768,13,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_479718.wav,479718,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_479444.wav,479444,31,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_479002.wav,479002,53,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_478552.wav,478552,46,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_478432.wav,478432,36,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_478400.wav,478400,36,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_478284.wav,478284,32,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_475950.wav,475950,22,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_475575.wav,475575,34,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_475546.wav,475546,39,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_475524.wav,475524,76,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_474796.wav,474796,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_473283.wav,473283,37,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_471987.wav,471987,30,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_470636.wav,470636,37,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_470568.wav,470568,57,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_469440.wav,469440,22,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_468283.wav,468283,56,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_467951.wav,467951,35,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_466739.wav,466739,43,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_466022.wav,466022,22,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_465462.wav,465462,56,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_463626.wav,463626,33,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_463400.wav,463400,32,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_462320.wav,462320,32,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_461625.wav,461625,21,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_460878.wav,460878,42,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_452760.wav,452760,27,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_452717.wav,452717,16,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_446330.wav,446330,29,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_435515.wav,435515,44,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_434812.wav,434812,49,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_434802.wav,434802,83,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_429048.wav,429048,90,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_421586.wav,421586,41,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_420322.wav,420322,34,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_419852.wav,419852,16,7
audiodata/wav/fringilla_coelebs/fringilla_coelebs_419677.wav,419677,17,7
