iD,quality,length,country,url,birdName
303386,A,64,Italy,www.xeno-canto.org/303386/download,Fringilla coelebs
299899,A,48,Greece,www.xeno-canto.org/299899/download,Fringilla coelebs
293026,A,52,Netherlands,www.xeno-canto.org/293026/download,Fringilla coelebs
292575,A,63,France,www.xeno-canto.org/292575/download,Fringilla coelebs
287122,A,46,Germany,www.xeno-canto.org/287122/download,Fringilla coelebs
283596,A,68,Finland,www.xeno-canto.org/283596/download,Fringilla coelebs
281754,A,45,Belgium,www.xeno-canto.org/281754/download,Fringilla coelebs
281753,A,77,Netherlands,www.xeno-canto.org/281753/download,Fringilla coelebs
281752,A,59,Belgium,www.xeno-canto.org/281752/download,Fringilla coelebs
281751,A,10,Belgium,www.xeno-canto.org/281751/download,Fringilla coelebs
281750,A,25,Belgium,www.xeno-canto.org/281750/download,Fringilla coelebs
281749,A,74,Belgium,www.xeno-canto.org/281749/download,Fringilla coelebs
281748,A,48,Belgium,www.xeno-canto.org/281748/download,Fringilla coelebs
281747,A,32,Belgium,www.xeno-canto.org/281747/download,Fringilla coelebs
281746,A,34,Belgium,www.xeno-canto.org/281746/download,Fringilla coelebs
280855,A,53,Finland,www.xeno-canto.org/280855/download,Fringilla coelebs
279061,A,36,Finland,www.xeno-canto.org/279061/download,Fringilla coelebs
278570,A,28,Spain,www.xeno-canto.org/278570/download,Fringilla coelebs
278142,A,33,Greece,www.xeno-canto.org/278142/download,Fringilla coelebs
270411,A,42,France,www.xeno-canto.org/270411/download,Fringilla coelebs
269283,A,55,France,www.xeno-canto.org/269283/download,Fringilla coelebs
268175,A,12,Finland,www.xeno-canto.org/268175/download,Fringilla coelebs
268102,A,39,Finland,www.xeno-canto.org/268102/download,Fringilla coelebs
266286,A,56,France,www.xeno-canto.org/266286/download,Fringilla coelebs
265255,A,58,Italy,www.xeno-canto.org/265255/download,Fringilla coelebs
263258,A,54,Portugal,www.xeno-canto.org/263258/download,Fringilla coelebs
263256,A,73,Portugal,www.xeno-canto.org/263256/download,Fringilla coelebs
263221,A,61,Portugal,www.xeno-canto.org/263221/download,Fringilla coelebs
262787,A,59,Portugal,www.xeno-canto.org/262787/download,Fringilla coelebs
261488,A,84,Finland,www.xeno-canto.org/261488/download,Fringilla coelebs
261485,A,41,Finland,www.xeno-canto.org/261485/download,Fringilla coelebs
261471,A,35,Finland,www.xeno-canto.org/261471/download,Fringilla coelebs
261441,A,10,Finland,www.xeno-canto.org/261441/download,Fringilla coelebs
257178,A,93,Portugal,www.xeno-canto.org/257178/download,Fringilla coelebs
257162,A,56,Portugal,www.xeno-canto.org/257162/download,Fringilla coelebs
256839,A,15,Portugal,www.xeno-canto.org/256839/download,Fringilla coelebs
256828,A,55,Portugal,www.xeno-canto.org/256828/download,Fringilla coelebs
256798,A,30,Portugal,www.xeno-canto.org/256798/download,Fringilla coelebs
256797,A,19,Portugal,www.xeno-canto.org/256797/download,Fringilla coelebs
256025,A,26,Portugal,www.xeno-canto.org/256025/download,Fringilla coelebs
255391,A,86,Spain,www.xeno-canto.org/255391/download,Fringilla coelebs
254944,A,40,Germany,www.xeno-canto.org/254944/download,Fringilla coelebs
253478,A,64,France,www.xeno-canto.org/253478/download,Fringilla coelebs
252656,A,25,Germany,www.xeno-canto.org/252656/download,Fringilla coelebs
251954,A,66,Spain,www.xeno-canto.org/251954/download,Fringilla coelebs
249290,A,27,Finland,www.xeno-canto.org/249290/download,Fringilla coelebs
247639,A,53,Finland,www.xeno-canto.org/247639/download,Fringilla coelebs
247490,A,60,Luxembourg,www.xeno-canto.org/247490/download,Fringilla coelebs
243952,A,13,Tunisia,www.xeno-canto.org/243952/download,Fringilla coelebs
243951,A,72,Tunisia,www.xeno-canto.org/243951/download,Fringilla coelebs
243499,A,50,Finland,www.xeno-canto.org/243499/download,Fringilla coelebs
241783,A,56,Poland,www.xeno-canto.org/241783/download,Fringilla coelebs
241433,A,83,France,www.xeno-canto.org/241433/download,Fringilla coelebs
241142,A,95,Spain,www.xeno-canto.org/241142/download,Fringilla coelebs
240841,A,59,France,www.xeno-canto.org/240841/download,Fringilla coelebs
240826,A,24,France,www.xeno-canto.org/240826/download,Fringilla coelebs
240824,A,56,France,www.xeno-canto.org/240824/download,Fringilla coelebs
240798,A,14,Sweden,www.xeno-canto.org/240798/download,Fringilla coelebs
239853,A,47,Switzerland,www.xeno-canto.org/239853/download,Fringilla coelebs
239852,A,35,Switzerland,www.xeno-canto.org/239852/download,Fringilla coelebs
237329,A,31,Finland,www.xeno-canto.org/237329/download,Fringilla coelebs
237287,A,48,Germany,www.xeno-canto.org/237287/download,Fringilla coelebs
237206,A,45,Italy,www.xeno-canto.org/237206/download,Fringilla coelebs
236816,A,32,Finland,www.xeno-canto.org/236816/download,Fringilla coelebs
236612,A,15,Finland,www.xeno-canto.org/236612/download,Fringilla coelebs
236448,A,48,Norway,www.xeno-canto.org/236448/download,Fringilla coelebs
235418,A,40,Estonia,www.xeno-canto.org/235418/download,Fringilla coelebs
234918,A,69,France,www.xeno-canto.org/234918/download,Fringilla coelebs
232851,A,21,United Kingdom,www.xeno-canto.org/232851/download,Fringilla coelebs
216970,A,25,Italy,www.xeno-canto.org/216970/download,Fringilla coelebs
216163,A,16,Spain,www.xeno-canto.org/216163/download,Fringilla coelebs
216160,A,13,Spain,www.xeno-canto.org/216160/download,Fringilla coelebs
216159,A,38,Spain,www.xeno-canto.org/216159/download,Fringilla coelebs
214666,A,17,Germany,www.xeno-canto.org/214666/download,Fringilla coelebs
214060,A,19,Russian Federation,www.xeno-canto.org/214060/download,Fringilla coelebs
213469,A,61,Finland,www.xeno-canto.org/213469/download,Fringilla coelebs
204837,A,30,Sweden,www.xeno-canto.org/204837/download,Fringilla coelebs
204833,A,33,Sweden,www.xeno-canto.org/204833/download,Fringilla coelebs
200787,A,13,Portugal,www.xeno-canto.org/200787/download,Fringilla coelebs
196974,A,54,Sweden,www.xeno-canto.org/196974/download,Fringilla coelebs
189890,A,84,Portugal,www.xeno-canto.org/189890/download,Fringilla coelebs
187984,A,32,Turkey,www.xeno-canto.org/187984/download,Fringilla coelebs
187902,A,92,United Kingdom,www.xeno-canto.org/187902/download,Fringilla coelebs
187896,A,64,United Kingdom,www.xeno-canto.org/187896/download,Fringilla coelebs
187855,A,86,United Kingdom,www.xeno-canto.org/187855/download,Fringilla coelebs
187854,A,61,United Kingdom,www.xeno-canto.org/187854/download,Fringilla coelebs
187212,A,38,Spain,www.xeno-canto.org/187212/download,Fringilla coelebs
187056,A,80,United Kingdom,www.xeno-canto.org/187056/download,Fringilla coelebs
186179,A,98,United Kingdom,www.xeno-canto.org/186179/download,Fringilla coelebs
185867,A,77,United Kingdom,www.xeno-canto.org/185867/download,Fringilla coelebs
182929,A,25,Sweden,www.xeno-canto.org/182929/download,Fringilla coelebs
181919,A,87,Morocco,www.xeno-canto.org/181919/download,Fringilla coelebs
181529,A,42,United Kingdom,www.xeno-canto.org/181529/download,Fringilla coelebs
180632,A,60,Finland,www.xeno-canto.org/180632/download,Fringilla coelebs
180069,A,39,Switzerland,www.xeno-canto.org/180069/download,Fringilla coelebs
180002,A,63,United Kingdom,www.xeno-canto.org/180002/download,Fringilla coelebs
179748,A,35,United Kingdom,www.xeno-canto.org/179748/download,Fringilla coelebs
177655,A,19,United Kingdom,www.xeno-canto.org/177655/download,Fringilla coelebs
177432,A,76,United Kingdom,www.xeno-canto.org/177432/download,Fringilla coelebs
177416,A,36,United Kingdom,www.xeno-canto.org/177416/download,Fringilla coelebs
177412,A,57,United Kingdom,www.xeno-canto.org/177412/download,Fringilla coelebs
177397,A,42,United Kingdom,www.xeno-canto.org/177397/download,Fringilla coelebs
177396,A,71,United Kingdom,www.xeno-canto.org/177396/download,Fringilla coelebs
177395,A,54,United Kingdom,www.xeno-canto.org/177395/download,Fringilla coelebs
176961,A,67,Greece,www.xeno-canto.org/176961/download,Fringilla coelebs
176826,A,23,United Kingdom,www.xeno-canto.org/176826/download,Fringilla coelebs
176211,A,36,Poland,www.xeno-canto.org/176211/download,Fringilla coelebs
176210,A,58,Poland,www.xeno-canto.org/176210/download,Fringilla coelebs
175845,A,20,Netherlands,www.xeno-canto.org/175845/download,Fringilla coelebs
174051,A,29,Germany,www.xeno-canto.org/174051/download,Fringilla coelebs
173488,A,46,Switzerland,www.xeno-canto.org/173488/download,Fringilla coelebs
170679,A,22,Italy,www.xeno-canto.org/170679/download,Fringilla coelebs
170176,A,22,Switzerland,www.xeno-canto.org/170176/download,Fringilla coelebs
169351,A,76,United Kingdom,www.xeno-canto.org/169351/download,Fringilla coelebs
168175,A,67,United Kingdom,www.xeno-canto.org/168175/download,Fringilla coelebs
168036,A,50,United Kingdom,www.xeno-canto.org/168036/download,Fringilla coelebs
168024,A,42,United Kingdom,www.xeno-canto.org/168024/download,Fringilla coelebs
167570,A,23,Morocco,www.xeno-canto.org/167570/download,Fringilla coelebs
167104,A,53,United Kingdom,www.xeno-canto.org/167104/download,Fringilla coelebs
164173,A,12,Morocco,www.xeno-canto.org/164173/download,Fringilla coelebs
163192,A,69,Hungary,www.xeno-canto.org/163192/download,Fringilla coelebs
161927,A,53,France,www.xeno-canto.org/161927/download,Fringilla coelebs
161519,A,53,France,www.xeno-canto.org/161519/download,Fringilla coelebs
155708,A,10,Latvia,www.xeno-canto.org/155708/download,Fringilla coelebs
155587,A,29,France,www.xeno-canto.org/155587/download,Fringilla coelebs
152999,A,35,New Zealand,www.xeno-canto.org/152999/download,Fringilla coelebs
145236,A,79,Kazakhstan,www.xeno-canto.org/145236/download,Fringilla coelebs
145178,A,64,Kazakhstan,www.xeno-canto.org/145178/download,Fringilla coelebs
143973,A,42,France,www.xeno-canto.org/143973/download,Fringilla coelebs
142955,A,38,Belgium,www.xeno-canto.org/142955/download,Fringilla coelebs
142505,A,33,Belgium,www.xeno-canto.org/142505/download,Fringilla coelebs
140579,A,43,Poland,www.xeno-canto.org/140579/download,Fringilla coelebs
139519,A,21,Georgia,www.xeno-canto.org/139519/download,Fringilla coelebs
139125,A,59,Finland,www.xeno-canto.org/139125/download,Fringilla coelebs
138840,A,59,France,www.xeno-canto.org/138840/download,Fringilla coelebs
137842,A,97,France,www.xeno-canto.org/137842/download,Fringilla coelebs
135370,A,49,France,www.xeno-canto.org/135370/download,Fringilla coelebs
134923,A,68,Poland,www.xeno-canto.org/134923/download,Fringilla coelebs
134638,A,20,France,www.xeno-canto.org/134638/download,Fringilla coelebs
134575,A,77,Turkey,www.xeno-canto.org/134575/download,Fringilla coelebs
133830,A,67,United Kingdom,www.xeno-canto.org/133830/download,Fringilla coelebs
133371,A,56,France,www.xeno-canto.org/133371/download,Fringilla coelebs
133309,A,27,Germany,www.xeno-canto.org/133309/download,Fringilla coelebs
133306,A,23,Germany,www.xeno-canto.org/133306/download,Fringilla coelebs
133305,A,20,Germany,www.xeno-canto.org/133305/download,Fringilla coelebs
132607,A,45,Poland,www.xeno-canto.org/132607/download,Fringilla coelebs
129659,A,35,Netherlands,www.xeno-canto.org/129659/download,Fringilla coelebs
128883,A,33,Spain,www.xeno-canto.org/128883/download,Fringilla coelebs
127441,A,11,Poland,www.xeno-canto.org/127441/download,Fringilla coelebs
127091,A,16,Germany,www.xeno-canto.org/127091/download,Fringilla coelebs
126779,A,42,Germany,www.xeno-canto.org/126779/download,Fringilla coelebs
125515,A,52,Germany,www.xeno-canto.org/125515/download,Fringilla coelebs
125221,A,11,Portugal,www.xeno-canto.org/125221/download,Fringilla coelebs
125219,A,49,Portugal,www.xeno-canto.org/125219/download,Fringilla coelebs
123517,A,59,Germany,www.xeno-canto.org/123517/download,Fringilla coelebs
123500,A,42,Netherlands,www.xeno-canto.org/123500/download,Fringilla coelebs
122549,A,13,United Kingdom,www.xeno-canto.org/122549/download,Fringilla coelebs
122548,A,81,United Kingdom,www.xeno-canto.org/122548/download,Fringilla coelebs
122546,A,39,United Kingdom,www.xeno-canto.org/122546/download,Fringilla coelebs
122532,A,64,Germany,www.xeno-canto.org/122532/download,Fringilla coelebs
121575,A,28,New Zealand,www.xeno-canto.org/121575/download,Fringilla coelebs
120999,A,20,Ukraine,www.xeno-canto.org/120999/download,Fringilla coelebs
120412,A,33,Kazakhstan,www.xeno-canto.org/120412/download,Fringilla coelebs
120408,A,32,Kazakhstan,www.xeno-canto.org/120408/download,Fringilla coelebs
115399,A,47,Netherlands,www.xeno-canto.org/115399/download,Fringilla coelebs
114360,A,29,Netherlands,www.xeno-canto.org/114360/download,Fringilla coelebs
109941,A,13,Ukraine,www.xeno-canto.org/109941/download,Fringilla coelebs
109940,A,12,Ukraine,www.xeno-canto.org/109940/download,Fringilla coelebs
109885,A,32,Ukraine,www.xeno-canto.org/109885/download,Fringilla coelebs
108344,A,16,Slovakia,www.xeno-canto.org/108344/download,Fringilla coelebs
106771,A,73,France,www.xeno-canto.org/106771/download,Fringilla coelebs
105130,A,64,Italy,www.xeno-canto.org/105130/download,Fringilla coelebs
105124,A,69,Italy,www.xeno-canto.org/105124/download,Fringilla coelebs
105017,A,28,Germany,www.xeno-canto.org/105017/download,Fringilla coelebs
104481,A,21,Azerbaijan,www.xeno-canto.org/104481/download,Fringilla coelebs
104479,A,36,Azerbaijan,www.xeno-canto.org/104479/download,Fringilla coelebs
102015,A,46,Austria,www.xeno-canto.org/102015/download,Fringilla coelebs
101625,A,39,Poland,www.xeno-canto.org/101625/download,Fringilla coelebs
101283,A,52,Poland,www.xeno-canto.org/101283/download,Fringilla coelebs
98871,A,24,Turkey,www.xeno-canto.org/98871/download,Fringilla coelebs
98465,A,46,Poland,www.xeno-canto.org/98465/download,Fringilla coelebs
98345,A,20,Germany,www.xeno-canto.org/98345/download,Fringilla coelebs
97784,A,33,Germany,www.xeno-canto.org/97784/download,Fringilla coelebs
97740,A,51,Germany,www.xeno-canto.org/97740/download,Fringilla coelebs
97407,A,52,Sweden,www.xeno-canto.org/97407/download,Fringilla coelebs
97406,A,65,Sweden,www.xeno-canto.org/97406/download,Fringilla coelebs
97114,A,81,Germany,www.xeno-canto.org/97114/download,Fringilla coelebs
97037,A,20,Germany,www.xeno-canto.org/97037/download,Fringilla coelebs
97036,A,56,Germany,www.xeno-canto.org/97036/download,Fringilla coelebs
96866,A,13,Spain,www.xeno-canto.org/96866/download,Fringilla coelebs
96502,A,28,Germany,www.xeno-canto.org/96502/download,Fringilla coelebs
95133,A,82,Netherlands,www.xeno-canto.org/95133/download,Fringilla coelebs
95130,A,63,Netherlands,www.xeno-canto.org/95130/download,Fringilla coelebs
95057,A,15,United Kingdom,www.xeno-canto.org/95057/download,Fringilla coelebs
95056,A,31,United Kingdom,www.xeno-canto.org/95056/download,Fringilla coelebs
90926,A,40,Poland,www.xeno-canto.org/90926/download,Fringilla coelebs
89960,A,48,France,www.xeno-canto.org/89960/download,Fringilla coelebs
87376,A,51,Portugal,www.xeno-canto.org/87376/download,Fringilla coelebs
87375,A,93,Portugal,www.xeno-canto.org/87375/download,Fringilla coelebs
84011,A,49,Sweden,www.xeno-canto.org/84011/download,Fringilla coelebs
83613,A,27,Sweden,www.xeno-canto.org/83613/download,Fringilla coelebs
80644,A,60,Finland,www.xeno-canto.org/80644/download,Fringilla coelebs
79649,A,92,Spain,www.xeno-canto.org/79649/download,Fringilla coelebs
76935,A,49,Sweden,www.xeno-canto.org/76935/download,Fringilla coelebs
76890,A,50,Spain,www.xeno-canto.org/76890/download,Fringilla coelebs
76798,A,54,Czech Republic,www.xeno-canto.org/76798/download,Fringilla coelebs
76476,A,35,Germany,www.xeno-canto.org/76476/download,Fringilla coelebs
75864,A,79,Czech Republic,www.xeno-canto.org/75864/download,Fringilla coelebs
75655,A,78,Czech Republic,www.xeno-canto.org/75655/download,Fringilla coelebs
75630,A,58,Norway,www.xeno-canto.org/75630/download,Fringilla coelebs
75093,A,67,Czech Republic,www.xeno-canto.org/75093/download,Fringilla coelebs
72743,A,17,Germany,www.xeno-canto.org/72743/download,Fringilla coelebs
71688,A,66,Italy,www.xeno-canto.org/71688/download,Fringilla coelebs
67212,A,98,Denmark,www.xeno-canto.org/67212/download,Fringilla coelebs
57273,A,15,Germany,www.xeno-canto.org/57273/download,Fringilla coelebs
56125,A,18,France,www.xeno-canto.org/56125/download,Fringilla coelebs
55086,A,31,France,www.xeno-canto.org/55086/download,Fringilla coelebs
48693,A,54,Netherlands,www.xeno-canto.org/48693/download,Fringilla coelebs
48692,A,37,Netherlands,www.xeno-canto.org/48692/download,Fringilla coelebs
47343,A,63,Netherlands,www.xeno-canto.org/47343/download,Fringilla coelebs
46317,A,21,Czech Republic,www.xeno-canto.org/46317/download,Fringilla coelebs
45670,A,27,Germany,www.xeno-canto.org/45670/download,Fringilla coelebs
45368,A,40,Spain,www.xeno-canto.org/45368/download,Fringilla coelebs
42803,A,75,United Kingdom,www.xeno-canto.org/42803/download,Fringilla coelebs
41708,A,24,Norway,www.xeno-canto.org/41708/download,Fringilla coelebs
39513,A,15,Portugal,www.xeno-canto.org/39513/download,Fringilla coelebs
39456,A,11,Portugal,www.xeno-canto.org/39456/download,Fringilla coelebs
39455,A,33,Portugal,www.xeno-canto.org/39455/download,Fringilla coelebs
36602,A,51,Czech Republic,www.xeno-canto.org/36602/download,Fringilla coelebs
36401,A,40,Poland,www.xeno-canto.org/36401/download,Fringilla coelebs
36201,A,29,Poland,www.xeno-canto.org/36201/download,Fringilla coelebs
35840,A,60,Spain,www.xeno-canto.org/35840/download,Fringilla coelebs
35601,A,31,Netherlands,www.xeno-canto.org/35601/download,Fringilla coelebs
35588,A,46,Netherlands,www.xeno-canto.org/35588/download,Fringilla coelebs
34128,A,40,Netherlands,www.xeno-canto.org/34128/download,Fringilla coelebs
34037,A,49,Luxembourg,www.xeno-canto.org/34037/download,Fringilla coelebs
32008,A,20,Turkey,www.xeno-canto.org/32008/download,Fringilla coelebs
30947,A,31,Netherlands,www.xeno-canto.org/30947/download,Fringilla coelebs
30118,A,28,Netherlands,www.xeno-canto.org/30118/download,Fringilla coelebs
29754,A,77,United Kingdom,www.xeno-canto.org/29754/download,Fringilla coelebs
27602,A,41,Sweden,www.xeno-canto.org/27602/download,Fringilla coelebs
26025,A,35,Denmark,www.xeno-canto.org/26025/download,Fringilla coelebs
25645,A,26,Denmark,www.xeno-canto.org/25645/download,Fringilla coelebs
25089,A,37,Finland,www.xeno-canto.org/25089/download,Fringilla coelebs
546700,B,33,Russian Federation,www.xeno-canto.org/546700/download,Fringilla coelebs
544409,B,18,United Kingdom,www.xeno-canto.org/544409/download,Fringilla coelebs
543792,B,68,Netherlands,www.xeno-canto.org/543792/download,Fringilla coelebs
543670,B,49,Russian Federation,www.xeno-canto.org/543670/download,Fringilla coelebs
534100,B,81,Ireland,www.xeno-canto.org/534100/download,Fringilla coelebs
533307,B,44,France,www.xeno-canto.org/533307/download,Fringilla coelebs
528247,B,67,France,www.xeno-canto.org/528247/download,Fringilla coelebs
528245,B,34,France,www.xeno-canto.org/528245/download,Fringilla coelebs
527747,B,84,Netherlands,www.xeno-canto.org/527747/download,Fringilla coelebs
519555,B,70,Sweden,www.xeno-canto.org/519555/download,Fringilla coelebs
512871,B,13,France,www.xeno-canto.org/512871/download,Fringilla coelebs
511026,B,45,Ukraine,www.xeno-canto.org/511026/download,Fringilla coelebs
510993,B,32,France,www.xeno-canto.org/510993/download,Fringilla coelebs
505498,B,49,Portugal,www.xeno-canto.org/505498/download,Fringilla coelebs
502364,B,34,France,www.xeno-canto.org/502364/download,Fringilla coelebs
499814,B,28,France,www.xeno-canto.org/499814/download,Fringilla coelebs
497750,B,43,France,www.xeno-canto.org/497750/download,Fringilla coelebs
495539,B,34,Finland,www.xeno-canto.org/495539/download,Fringilla coelebs
495315,B,45,Russian Federation,www.xeno-canto.org/495315/download,Fringilla coelebs
494891,B,27,Russian Federation,www.xeno-canto.org/494891/download,Fringilla coelebs
494890,B,77,Russian Federation,www.xeno-canto.org/494890/download,Fringilla coelebs
490665,B,97,Russian Federation,www.xeno-canto.org/490665/download,Fringilla coelebs
485645,B,14,Switzerland,www.xeno-canto.org/485645/download,Fringilla coelebs
485644,B,16,Switzerland,www.xeno-canto.org/485644/download,Fringilla coelebs
485643,B,15,Switzerland,www.xeno-canto.org/485643/download,Fringilla coelebs
484298,B,52,France,www.xeno-canto.org/484298/download,Fringilla coelebs
483980,B,15,Spain,www.xeno-canto.org/483980/download,Fringilla coelebs
483593,B,12,Portugal,www.xeno-canto.org/483593/download,Fringilla coelebs
483398,B,83,Croatia,www.xeno-canto.org/483398/download,Fringilla coelebs
482635,B,42,France,www.xeno-canto.org/482635/download,Fringilla coelebs
481408,B,26,Spain,www.xeno-canto.org/481408/download,Fringilla coelebs
481397,B,41,Spain,www.xeno-canto.org/481397/download,Fringilla coelebs
481396,B,43,Spain,www.xeno-canto.org/481396/download,Fringilla coelebs
481395,B,63,Spain,www.xeno-canto.org/481395/download,Fringilla coelebs
481064,B,26,Germany,www.xeno-canto.org/481064/download,Fringilla coelebs
480914,B,82,Poland,www.xeno-canto.org/480914/download,Fringilla coelebs
480913,B,43,Poland,www.xeno-canto.org/480913/download,Fringilla coelebs
480831,B,32,Germany,www.xeno-canto.org/480831/download,Fringilla coelebs
480768,B,13,Azerbaijan,www.xeno-canto.org/480768/download,Fringilla coelebs
479718,B,33,Poland,www.xeno-canto.org/479718/download,Fringilla coelebs
479444,B,31,United Kingdom,www.xeno-canto.org/479444/download,Fringilla coelebs
479002,B,53,Netherlands,www.xeno-canto.org/479002/download,Fringilla coelebs
478552,B,46,Lithuania,www.xeno-canto.org/478552/download,Fringilla coelebs
478432,B,36,Israel,www.xeno-canto.org/478432/download,Fringilla coelebs
478400,B,36,Israel,www.xeno-canto.org/478400/download,Fringilla coelebs
478284,B,32,Belgium,www.xeno-canto.org/478284/download,Fringilla coelebs
475950,B,22,France,www.xeno-canto.org/475950/download,Fringilla coelebs
475575,B,34,Germany,www.xeno-canto.org/475575/download,Fringilla coelebs
475546,B,39,Czech Republic,www.xeno-canto.org/475546/download,Fringilla coelebs
475524,B,76,Germany,www.xeno-canto.org/475524/download,Fringilla coelebs
474796,B,33,Germany,www.xeno-canto.org/474796/download,Fringilla coelebs
473283,B,37,Netherlands,www.xeno-canto.org/473283/download,Fringilla coelebs
471987,B,30,Germany,www.xeno-canto.org/471987/download,Fringilla coelebs
470636,B,37,France,www.xeno-canto.org/470636/download,Fringilla coelebs
470568,B,57,Germany,www.xeno-canto.org/470568/download,Fringilla coelebs
469440,B,22,Germany,www.xeno-canto.org/469440/download,Fringilla coelebs
468283,B,56,France,www.xeno-canto.org/468283/download,Fringilla coelebs
467951,B,35,France,www.xeno-canto.org/467951/download,Fringilla coelebs
466739,B,43,Poland,www.xeno-canto.org/466739/download,Fringilla coelebs
466022,B,22,Portugal,www.xeno-canto.org/466022/download,Fringilla coelebs
465462,B,56,France,www.xeno-canto.org/465462/download,Fringilla coelebs
463626,B,33,Ukraine,www.xeno-canto.org/463626/download,Fringilla coelebs
463400,B,32,Germany,www.xeno-canto.org/463400/download,Fringilla coelebs
462320,B,32,United Kingdom,www.xeno-canto.org/462320/download,Fringilla coelebs
461625,B,21,France,www.xeno-canto.org/461625/download,Fringilla coelebs
460878,B,42,Germany,www.xeno-canto.org/460878/download,Fringilla coelebs
452760,B,27,Ukraine,www.xeno-canto.org/452760/download,Fringilla coelebs
452717,B,16,Ukraine,www.xeno-canto.org/452717/download,Fringilla coelebs
446330,B,29,France,www.xeno-canto.org/446330/download,Fringilla coelebs
435515,B,44,France,www.xeno-canto.org/435515/download,Fringilla coelebs
434812,B,49,Germany,www.xeno-canto.org/434812/download,Fringilla coelebs
434802,B,83,Germany,www.xeno-canto.org/434802/download,Fringilla coelebs
429048,B,90,Switzerland,www.xeno-canto.org/429048/download,Fringilla coelebs
421586,B,41,Germany,www.xeno-canto.org/421586/download,Fringilla coelebs
420322,B,34,Germany,www.xeno-canto.org/420322/download,Fringilla coelebs
419852,B,16,Poland,www.xeno-canto.org/419852/download,Fringilla coelebs
419677,B,17,Germany,www.xeno-canto.org/419677/download,Fringilla coelebs
416623,B,21,Portugal,www.xeno-canto.org/416623/download,Fringilla coelebs
416594,B,27,Portugal,www.xeno-canto.org/416594/download,Fringilla coelebs
414924,B,36,France,www.xeno-canto.org/414924/download,Fringilla coelebs
414237,B,97,United Kingdom,www.xeno-canto.org/414237/download,Fringilla coelebs
411657,B,29,Greece,www.xeno-canto.org/411657/download,Fringilla coelebs
411281,B,96,Greece,www.xeno-canto.org/411281/download,Fringilla coelebs
411066,B,77,United Kingdom,www.xeno-canto.org/411066/download,Fringilla coelebs
410113,B,43,Morocco,www.xeno-canto.org/410113/download,Fringilla coelebs
409764,B,15,France,www.xeno-canto.org/409764/download,Fringilla coelebs
407715,B,14,United Kingdom,www.xeno-canto.org/407715/download,Fringilla coelebs
407051,B,31,United Kingdom,www.xeno-canto.org/407051/download,Fringilla coelebs
405910,B,54,United Kingdom,www.xeno-canto.org/405910/download,Fringilla coelebs
405787,B,46,Bulgaria,www.xeno-canto.org/405787/download,Fringilla coelebs
404101,B,64,Ireland,www.xeno-canto.org/404101/download,Fringilla coelebs
403186,B,89,Ireland,www.xeno-canto.org/403186/download,Fringilla coelebs
402094,B,23,France,www.xeno-canto.org/402094/download,Fringilla coelebs
399902,B,72,France,www.xeno-canto.org/399902/download,Fringilla coelebs
397535,B,13,France,www.xeno-canto.org/397535/download,Fringilla coelebs
396852,B,49,France,www.xeno-canto.org/396852/download,Fringilla coelebs
396851,B,52,France,www.xeno-canto.org/396851/download,Fringilla coelebs
386271,B,12,Denmark,www.xeno-canto.org/386271/download,Fringilla coelebs
386268,B,13,Denmark,www.xeno-canto.org/386268/download,Fringilla coelebs
386266,B,15,Denmark,www.xeno-canto.org/386266/download,Fringilla coelebs
386204,B,46,Spain,www.xeno-canto.org/386204/download,Fringilla coelebs
386194,B,12,Netherlands,www.xeno-canto.org/386194/download,Fringilla coelebs
386193,B,17,Netherlands,www.xeno-canto.org/386193/download,Fringilla coelebs
385881,B,15,France,www.xeno-canto.org/385881/download,Fringilla coelebs
385837,B,23,France,www.xeno-canto.org/385837/download,Fringilla coelebs
385395,B,85,France,www.xeno-canto.org/385395/download,Fringilla coelebs
385306,B,39,France,www.xeno-canto.org/385306/download,Fringilla coelebs
385276,B,20,Croatia,www.xeno-canto.org/385276/download,Fringilla coelebs
384585,B,18,Finland,www.xeno-canto.org/384585/download,Fringilla coelebs
380463,B,17,Germany,www.xeno-canto.org/380463/download,Fringilla coelebs
380261,B,41,France,www.xeno-canto.org/380261/download,Fringilla coelebs
379967,B,47,Belgium,www.xeno-canto.org/379967/download,Fringilla coelebs
379120,B,25,Algeria,www.xeno-canto.org/379120/download,Fringilla coelebs
378639,B,30,United Kingdom,www.xeno-canto.org/378639/download,Fringilla coelebs
377918,B,25,Denmark,www.xeno-canto.org/377918/download,Fringilla coelebs
377917,B,62,Denmark,www.xeno-canto.org/377917/download,Fringilla coelebs
377869,B,10,Spain,www.xeno-canto.org/377869/download,Fringilla coelebs
377832,B,18,Spain,www.xeno-canto.org/377832/download,Fringilla coelebs
377008,B,22,Germany,www.xeno-canto.org/377008/download,Fringilla coelebs
376703,B,11,Switzerland,www.xeno-canto.org/376703/download,Fringilla coelebs
376666,B,30,Germany,www.xeno-canto.org/376666/download,Fringilla coelebs
376664,B,65,Germany,www.xeno-canto.org/376664/download,Fringilla coelebs
376663,B,36,Germany,www.xeno-canto.org/376663/download,Fringilla coelebs
375997,B,10,Switzerland,www.xeno-canto.org/375997/download,Fringilla coelebs
374785,B,20,France,www.xeno-canto.org/374785/download,Fringilla coelebs
374659,B,39,Germany,www.xeno-canto.org/374659/download,Fringilla coelebs
